atom a,atom b,lowest distortion,a,b,c,alpha,beta,gamma,vpa,mu_b,metal_or_insulator
Nb,Hf,cubic,4.058,4.058,4.058,90.0,90.0,90.0,13.363,0.6,metal
Nb,Hg,orthorhombic,5.568,6.263,9.406,90.0,90.0,90.0,16.402,0.0,metal
Nb,Ho,cubic,4.222,4.222,4.222,90.0,90.0,90.0,15.056,0.4,metal
Nb,In,orthorhombic,5.641,5.915,7.525,90.0,90.0,90.0,12.555,0.362,metal
Nb,Ir,cubic,3.915,3.915,3.915,90.0,90.0,90.0,11.999,0.375,metal
Nb,K,rhombohedral,6.353,6.353,6.353,59.5,59.5,59.5,17.934,0.0,insulator
Nb,La,rhombohedral,5.843,5.843,5.843,65.4,65.4,65.4,15.770999999999999,0.0,insulator
Nb,Li,orthorhombic,4.772,5.139,7.819,90.0,90.0,90.0,9.588,0.0,insulator
Nb,Lu,cubic,4.131,4.131,4.131,90.0,90.0,90.0,14.095,0.4,metal
Nb,Mg,cubic,3.689,3.689,3.689,90.0,90.0,90.0,10.041,0.165,metal
Nb,Mn,cubic,3.794,3.794,3.794,90.0,90.0,90.0,10.92,1.196,metal
Nb,Mo,cubic,3.929,3.929,3.929,90.0,90.0,90.0,12.128,0.561,metal
Nb,Na,orthorhombic,5.522,5.708,8.307,90.0,90.0,90.0,13.091,0.0,insulator
Nb,Nb,cubic,4.007,4.007,4.007,90.0,90.0,90.0,12.867,0.609,metal
Nb,Nd,cubic,4.433,4.433,4.433,90.0,90.0,90.0,17.42,0.399,metal
Nb,Ni,cubic,3.661,3.661,3.661,90.0,90.0,90.0,9.814,0.56,metal
Nb,Os,cubic,3.9,3.9,3.9,90.0,90.0,90.0,11.860999999999999,0.306,metal
Nb,Pa,cubic,4.371,4.371,4.371,90.0,90.0,90.0,16.702,0.8,metal
Nb,Pb,rhombohedral,5.732,5.732,5.732,68.7,68.7,68.7,15.75,0.0,metal
Nb,Pd,cubic,3.926,3.926,3.926,90.0,90.0,90.0,12.1,0.37,metal
Nb,Pm,cubic,4.395,4.395,4.395,90.0,90.0,90.0,16.983,0.394,metal
Nb,Pr,cubic,4.468,4.468,4.468,90.0,90.0,90.0,17.844,0.401,metal
Nb,Pt,cubic,3.977,3.977,3.977,90.0,90.0,90.0,12.579,0.421,metal
Nb,Rb,orthorhombic,6.027,6.083,10.556,90.0,90.0,90.0,19.351,0.0,insulator
Nb,Re,cubic,3.915,3.915,3.915,90.0,90.0,90.0,12.003,0.536,metal
Nb,Rh,cubic,3.885,3.885,3.885,90.0,90.0,90.0,11.728,0.331,metal
Nb,Ru,cubic,3.874,3.874,3.874,90.0,90.0,90.0,11.627,0.231,metal
Nb,Sb,cubic,4.093,4.093,4.093,90.0,90.0,90.0,13.717,0.647,metal
Nb,Sc,cubic,3.956,3.956,3.956,90.0,90.0,90.0,12.386,0.4,metal
Nb,Si,cubic,3.607,3.607,3.607,90.0,90.0,90.0,9.385,0.561,metal
Nb,Sm,cubic,4.369,4.369,4.369,90.0,90.0,90.0,16.675,0.399,metal
Nb,Sn,orthorhombic,5.735,6.622,6.811,90.0,90.0,90.0,12.934000000000001,0.0,metal
Nb,Sr,orthorhombic,5.672,6.217,8.862,90.0,90.0,90.0,15.624,0.0,metal
Nb,Ta,cubic,3.989,3.989,3.989,90.0,90.0,90.0,12.692,0.643,metal
Nb,Tb,cubic,4.276,4.276,4.276,90.0,90.0,90.0,15.634,0.401,metal
Nb,Tc,cubic,3.889,3.889,3.889,90.0,90.0,90.0,11.765,0.416,metal
Nb,Te,cubic,4.173,4.173,4.173,90.0,90.0,90.0,14.536,0.622,metal
Nb,Th,cubic,4.534,4.534,4.534,90.0,90.0,90.0,18.639,0.6,metal
Nb,Ti,cubic,3.848,3.848,3.848,90.0,90.0,90.0,11.392999999999999,0.526,metal
Nb,Tl,rhombohedral,5.662,5.662,5.662,70.2,70.2,70.2,15.555,0.0,insulator
Nb,Tm,cubic,4.173,4.173,4.173,90.0,90.0,90.0,14.535,0.4,metal
Nb,U,cubic,4.324,4.324,4.324,90.0,90.0,90.0,16.166,1.0,metal
Nb,V,cubic,3.807,3.807,3.807,90.0,90.0,90.0,11.034,0.8,metal
Nb,W,cubic,3.938,3.938,3.938,90.0,90.0,90.0,12.214,0.609,metal
Nb,Y,cubic,4.249,4.249,4.249,90.0,90.0,90.0,15.345999999999998,0.399,metal
Nb,Yb,orthorhombic,5.65,5.796,7.855,90.0,90.0,90.0,12.862,0.197,metal
Nb,Zn,cubic,3.776,3.776,3.776,90.0,90.0,90.0,10.77,0.29,metal
Nb,Zr,cubic,4.112,4.112,4.112,90.0,90.0,90.0,13.905,0.6,metal
Nd,Ac,cubic,4.676,4.676,4.676,90.0,90.0,90.0,20.452,0.0,metal
Nd,Ag,orthorhombic,5.569,5.992,7.969,90.0,90.0,90.0,13.295,0.0,metal
Nd,Al,rhombohedral,5.297,5.297,5.297,60.6,60.6,60.6,10.645,0.0,insulator
Nd,As,cubic,4.033,4.033,4.033,90.0,90.0,90.0,13.12,0.0,metal
Nd,Au,orthorhombic,5.682,6.525,7.377,90.0,90.0,90.0,13.675,0.0,insulator
Nd,B,cubic,3.545,3.545,3.545,90.0,90.0,90.0,8.908999999999999,0.0,insulator
Nd,Ba,orthorhombic,6.118,6.118,10.463,90.0,90.0,90.0,19.582,0.112,metal
Nd,Be,cubic,3.627,3.627,3.627,90.0,90.0,90.0,9.542,0.2,metal
Nd,Bi,cubic,4.364,4.364,4.364,90.0,90.0,90.0,16.618,0.0,metal
Nd,Ca,cubic,4.144,4.144,4.144,90.0,90.0,90.0,14.231,0.2,metal
Nd,Cd,cubic,4.121,4.121,4.121,90.0,90.0,90.0,13.994000000000002,-0.001,metal
Nd,Ce,cubic,4.549,4.549,4.549,90.0,90.0,90.0,18.828,0.0,insulator
Nd,Co,orthorhombic,5.348,5.485,7.671,90.0,90.0,90.0,11.251,0.4,metal
Nd,Cr,orthorhombic,5.426,5.602,7.748,90.0,90.0,90.0,11.777000000000001,0.6,insulator
Nd,Cu,orthorhombic,5.373,5.466,7.627,90.0,90.0,90.0,11.2,0.0,metal
Nd,Dy,cubic,4.285,4.285,4.285,90.0,90.0,90.0,15.73,0.0,insulator
Nd,Er,cubic,4.24,4.24,4.24,90.0,90.0,90.0,15.243,0.0,insulator
Nd,Eu,cubic,4.279,4.279,4.279,90.0,90.0,90.0,15.669,0.131,metal
Nd,Fe,orthorhombic,5.431,5.648,7.769,90.0,90.0,90.0,11.914000000000001,1.0,insulator
Nd,Ga,orthorhombic,5.426,5.556,7.738,90.0,90.0,90.0,11.664000000000001,0.0,insulator
Nd,Gd,cubic,4.335,4.335,4.335,90.0,90.0,90.0,16.298,0.0,insulator
Nd,Ge,orthorhombic,5.5,5.835,7.935,90.0,90.0,90.0,12.732999999999999,0.0,metal
Nd,Hf,orthorhombic,5.628,5.94,7.996,90.0,90.0,90.0,13.366,0.009,metal
Nd,Hg,cubic,4.212,4.212,4.212,90.0,90.0,90.0,14.94,-0.001,metal
Nd,Ho,cubic,4.262,4.262,4.262,90.0,90.0,90.0,15.48,0.0,insulator
Nd,In,orthorhombic,5.643,5.947,8.183,90.0,90.0,90.0,13.73,0.0,insulator
Nd,Ir,orthorhombic,5.368,5.918,7.797,90.0,90.0,90.0,12.385,0.0,insulator
Nd,K,orthorhombic,6.166,6.251,9.869,90.0,90.0,90.0,19.02,0.4,metal
Nd,La,cubic,4.528,4.528,4.528,90.0,90.0,90.0,18.563,0.0,insulator
Nd,Li,orthorhombic,5.131,5.813,7.487,90.0,90.0,90.0,11.164000000000001,0.4,metal
Nd,Lu,orthorhombic,5.699,5.95,8.258,90.0,90.0,90.0,14.002,0.0,insulator
Nd,Mg,orthorhombic,5.383,5.771,7.751,90.0,90.0,90.0,12.04,0.2,metal
Nd,Mn,orthorhombic,5.428,5.715,7.716,90.0,90.0,90.0,11.967,0.8,metal
Nd,Mo,orthorhombic,5.511,5.905,7.95,90.0,90.0,90.0,12.936,0.575,metal
Nd,Na,cubic,3.98,3.98,3.98,90.0,90.0,90.0,12.612,0.4,metal
Nd,Nb,orthorhombic,5.513,6.022,7.845,90.0,90.0,90.0,13.023,0.0,metal
Nd,Nd,cubic,4.467,4.467,4.467,90.0,90.0,90.0,17.831,0.0,insulator
Nd,Ni,orthorhombic,5.37,5.42,7.62,90.0,90.0,90.0,11.089,0.2,metal
Nd,Np,cubic,4.412,4.412,4.412,90.0,90.0,90.0,17.182000000000002,0.792,metal
Nd,Os,cubic,3.967,3.967,3.967,90.0,90.0,90.0,12.488,0.002,metal
Nd,Pa,cubic,4.474,4.474,4.474,90.0,90.0,90.0,17.909000000000002,0.303,metal
Nd,Pd,orthorhombic,5.517,5.951,7.726,90.0,90.0,90.0,12.681,0.001,metal
Nd,Pm,cubic,4.428,4.428,4.428,90.0,90.0,90.0,17.36,0.0,insulator
Nd,Pr,cubic,4.505,4.505,4.505,90.0,90.0,90.0,18.292,0.0,insulator
Nd,Pt,cubic,4.042,4.042,4.042,90.0,90.0,90.0,13.203,0.0,metal
Nd,Pu,cubic,4.39,4.39,4.39,90.0,90.0,90.0,16.916,0.93,metal
Nd,Rb,cubic,4.356,4.356,4.356,90.0,90.0,90.0,16.527,-0.005,metal
Nd,Re,cubic,3.975,3.975,3.975,90.0,90.0,90.0,12.558,0.173,metal
Nd,Rh,orthorhombic,5.385,5.839,7.793,90.0,90.0,90.0,12.251,0.0,insulator
Nd,Ru,orthorhombic,5.347,5.888,7.772,90.0,90.0,90.0,12.234000000000002,0.198,metal
Nd,Sb,cubic,4.238,4.238,4.238,90.0,90.0,90.0,15.219000000000001,0.0,metal
Nd,Sc,orthorhombic,5.565,5.802,8.004,90.0,90.0,90.0,12.923,0.0,insulator
Nd,Si,cubic,3.765,3.765,3.765,90.0,90.0,90.0,10.671,0.001,metal
Nd,Sm,cubic,4.402,4.402,4.402,90.0,90.0,90.0,17.064,0.0,insulator
Nd,Sn,cubic,4.139,4.139,4.139,90.0,90.0,90.0,14.186,0.0,metal
Nd,Sr,cubic,4.395,4.395,4.395,90.0,90.0,90.0,16.974,0.0,metal
Nd,Ta,orthorhombic,5.499,6.015,7.792,90.0,90.0,90.0,12.886,0.0,metal
Nd,Tb,cubic,4.309,4.309,4.309,90.0,90.0,90.0,16.004,0.0,insulator
Nd,Tc,orthorhombic,5.39,5.918,7.805,90.0,90.0,90.0,12.448,0.389,metal
Nd,Te,cubic,4.258,4.258,4.258,90.0,90.0,90.0,15.437000000000001,0.0,metal
Nd,Th,cubic,4.56,4.56,4.56,90.0,90.0,90.0,18.964000000000002,0.047,metal
Nd,Ti,orthorhombic,5.457,5.7,7.804,90.0,90.0,90.0,12.138,0.199,metal
Nd,Tl,orthorhombic,5.739,6.113,8.439,90.0,90.0,90.0,14.802,0.0,insulator
Nd,Tm,cubic,4.215,4.215,4.215,90.0,90.0,90.0,14.978,0.0,insulator
Nd,U,cubic,4.413,4.413,4.413,90.0,90.0,90.0,17.191,0.551,metal
Nd,V,orthorhombic,5.453,5.703,7.776,90.0,90.0,90.0,12.091,0.4,insulator
Nd,W,cubic,3.988,3.988,3.988,90.0,90.0,90.0,12.683,0.003,metal
Nd,Y,cubic,4.285,4.285,4.285,90.0,90.0,90.0,15.735,0.0,insulator
Nd,Yb,cubic,4.131,4.131,4.131,90.0,90.0,90.0,14.1,-0.001,metal
Nd,Zn,orthorhombic,5.395,5.75,7.711,90.0,90.0,90.0,11.958,0.0,metal
Nd,Zr,orthorhombic,5.643,6.144,7.858,90.0,90.0,90.0,13.622,0.139,metal
Ni,Ac,rhombohedral,6.367,6.367,6.367,55.1,55.1,55.1,16.180999999999997,0.6,metal
Ni,Ag,orthorhombic,5.122,5.323,7.741,90.0,90.0,90.0,10.552,0.38,metal
Ni,As,cubic,3.714,3.714,3.714,90.0,90.0,90.0,10.247,0.288,metal
Ni,B,cubic,3.355,3.355,3.355,90.0,90.0,90.0,7.5520000000000005,0.6,metal
Ni,Ga,cubic,3.783,3.783,3.783,90.0,90.0,90.0,10.832,0.61,metal
Ni,Hf,cubic,4.043,4.043,4.043,90.0,90.0,90.0,13.216,0.4,metal
Ni,Hg,orthorhombic,5.311,5.469,8.022,90.0,90.0,90.0,11.651,0.237,metal
Ni,Mn,cubic,3.625,3.625,3.625,90.0,90.0,90.0,9.523,1.014,metal
Ni,Mo,cubic,3.852,3.852,3.852,90.0,90.0,90.0,11.429,0.214,metal
Ni,Nb,cubic,3.963,3.963,3.963,90.0,90.0,90.0,12.449000000000002,0.202,metal
Ni,Pd,cubic,3.892,3.892,3.892,90.0,90.0,90.0,11.788,0.499,metal
Ni,Re,cubic,3.847,3.847,3.847,90.0,90.0,90.0,11.388,0.195,metal
Ni,Rh,cubic,3.864,3.864,3.864,90.0,90.0,90.0,11.537,-0.142,metal
Ni,Sb,cubic,3.935,3.935,3.935,90.0,90.0,90.0,12.185,0.235,metal
Ni,Si,cubic,3.495,3.495,3.495,90.0,90.0,90.0,8.536,0.4,metal
Ni,Sr,orthorhombic,5.401,5.985,8.661,90.0,90.0,90.0,13.998,0.53,metal
Ni,Ta,cubic,3.935,3.935,3.935,90.0,90.0,90.0,12.189,0.2,metal
Ni,W,cubic,4.458,4.458,4.458,90.0,90.0,90.0,17.717,-0.224,metal
Ni,Zr,cubic,4.107,4.107,4.107,90.0,90.0,90.0,13.856,0.4,metal
Np,Ac,cubic,4.671,4.671,4.671,90.0,90.0,90.0,20.378,0.8,metal
Np,Ag,cubic,4.063,4.063,4.063,90.0,90.0,90.0,13.411,0.796,metal
Np,Al,rhombohedral,5.307,5.307,5.307,60.2,60.2,60.2,10.629000000000001,0.8,insulator
Np,As,cubic,4.051,4.051,4.051,90.0,90.0,90.0,13.292,0.818,metal
Np,Au,cubic,4.131,4.131,4.131,90.0,90.0,90.0,14.095,0.798,metal
Np,B,cubic,3.572,3.572,3.572,90.0,90.0,90.0,9.112,0.8,metal
Np,Be,orthorhombic,5.069,5.077,7.21,90.0,90.0,90.0,9.277000000000001,0.6,insulator
Np,Co,cubic,3.769,3.769,3.769,90.0,90.0,90.0,10.705,0.573,metal
Np,Cr,orthorhombic,5.441,5.555,7.761,90.0,90.0,90.0,11.729000000000001,1.4,insulator
Np,Cu,rhombohedral,5.365,5.365,5.365,60.3,60.3,60.3,11.005999999999998,0.764,metal
Np,Er,orthorhombic,5.781,6.07,8.298,90.0,90.0,90.0,14.56,0.8,insulator
Np,Fe,orthorhombic,5.357,5.983,7.509,90.0,90.0,90.0,12.033,1.4,insulator
Np,Ga,orthorhombic,5.468,5.536,7.765,90.0,90.0,90.0,11.752,0.8,insulator
Np,Gd,cubic,4.338,4.338,4.338,90.0,90.0,90.0,16.325,0.8,insulator
Np,Ge,orthorhombic,5.546,5.821,7.955,90.0,90.0,90.0,12.842,0.798,metal
Np,Hg,cubic,4.216,4.216,4.216,90.0,90.0,90.0,14.99,0.797,metal
Np,Ir,cubic,3.997,3.997,3.997,90.0,90.0,90.0,12.77,0.794,metal
Np,Li,cubic,3.631,3.631,3.631,90.0,90.0,90.0,9.578,0.795,metal
Np,Mg,orthorhombic,5.344,5.679,7.631,90.0,90.0,90.0,11.58,0.6,insulator
Np,Mn,rhombohedral,5.463,5.463,5.463,61.3,61.3,61.3,11.863,1.6,metal
Np,Mo,orthorhombic,5.374,6.019,7.857,90.0,90.0,90.0,12.707,0.922,metal
Np,Na,orthorhombic,5.475,5.677,8.546,90.0,90.0,90.0,13.280999999999999,0.4,insulator
Np,Nb,orthorhombic,5.49,6.062,7.82,90.0,90.0,90.0,13.013,0.76,metal
Np,Ni,orthorhombic,5.277,5.782,7.551,90.0,90.0,90.0,11.519,1.0,insulator
Np,Os,cubic,3.98,3.98,3.98,90.0,90.0,90.0,12.609000000000002,0.806,metal
Np,Pa,cubic,4.488,4.488,4.488,90.0,90.0,90.0,18.079,1.174,metal
Np,Pb,cubic,4.219,4.219,4.219,90.0,90.0,90.0,15.017999999999999,0.872,metal
Np,Pd,cubic,3.999,3.999,3.999,90.0,90.0,90.0,12.79,0.795,metal
Np,Pt,cubic,4.052,4.052,4.052,90.0,90.0,90.0,13.306,0.804,metal
Np,Rh,cubic,3.963,3.963,3.963,90.0,90.0,90.0,12.450999999999999,0.792,metal
Np,Ru,cubic,3.956,3.956,3.956,90.0,90.0,90.0,12.38,0.803,metal
Np,Sb,cubic,4.254,4.254,4.254,90.0,90.0,90.0,15.395,0.882,metal
Np,Sc,orthorhombic,5.587,5.82,8.002,90.0,90.0,90.0,13.01,0.8,insulator
Np,Si,tetragonal,3.576,3.576,4.499,90.0,90.0,90.0,11.51,0.886,metal
Np,Sn,cubic,4.158,4.158,4.158,90.0,90.0,90.0,14.382,0.9,metal
Np,Sr,cubic,4.397,4.397,4.397,90.0,90.0,90.0,17.004,0.826,metal
Np,Ta,rhombohedral,5.371,5.371,5.371,67.9,67.9,67.9,12.8,0.75,metal
Np,Tb,cubic,4.311,4.311,4.311,90.0,90.0,90.0,16.029,0.8,insulator
Np,Tc,orthorhombic,5.301,6.034,7.764,90.0,90.0,90.0,12.415999999999999,0.4,metal
Np,Te,cubic,4.278,4.278,4.278,90.0,90.0,90.0,15.661,0.917,metal
Np,Th,cubic,4.565,4.565,4.565,90.0,90.0,90.0,19.029,0.97,metal
Np,Ti,orthorhombic,5.485,5.713,7.849,90.0,90.0,90.0,12.298,0.863,metal
Np,Tl,orthorhombic,5.786,6.192,8.312,90.0,90.0,90.0,14.89,0.796,metal
Np,V,orthorhombic,5.462,5.707,7.781,90.0,90.0,90.0,12.126,1.2,insulator
Np,W,cubic,4.0,4.0,4.0,90.0,90.0,90.0,12.800999999999998,0.846,metal
Np,Yb,cubic,4.136,4.136,4.136,90.0,90.0,90.0,14.145999999999999,0.599,metal
Np,Zn,cubic,3.871,3.871,3.871,90.0,90.0,90.0,11.603,0.763,metal
Np,Zr,orthorhombic,5.662,6.14,7.851,90.0,90.0,90.0,13.645999999999999,0.681,metal
Os,Ac,orthorhombic,6.186,6.51,8.59,90.0,90.0,90.0,17.298,0.2,metal
Os,Ag,orthorhombic,5.268,5.685,8.902,90.0,90.0,90.0,13.329,0.0,metal
Os,Al,cubic,3.665,3.665,3.665,90.0,90.0,90.0,9.843,0.862,metal
Os,As,cubic,3.871,3.871,3.871,90.0,90.0,90.0,11.602,0.829,metal
Os,Au,cubic,4.051,4.051,4.051,90.0,90.0,90.0,13.296,0.934,metal
Os,B,cubic,3.382,3.382,3.382,90.0,90.0,90.0,7.736000000000001,0.003,metal
Os,Ba,cubic,4.577,4.577,4.577,90.0,90.0,90.0,19.177,0.962,metal
Os,Be,cubic,3.408,3.408,3.408,90.0,90.0,90.0,7.92,0.012,metal
Os,Bi,cubic,4.234,4.234,4.234,90.0,90.0,90.0,15.183,0.82,metal
Os,Cd,cubic,4.087,4.087,4.087,90.0,90.0,90.0,13.652999999999999,0.996,metal
Os,Ce,cubic,4.513,4.513,4.513,90.0,90.0,90.0,18.387,1.08,metal
Os,Co,cubic,3.675,3.675,3.675,90.0,90.0,90.0,9.924,0.893,metal
Os,Cr,cubic,3.809,3.809,3.809,90.0,90.0,90.0,11.049000000000001,1.465,metal
Os,Cu,cubic,3.722,3.722,3.722,90.0,90.0,90.0,10.312000000000001,0.946,metal
Os,Dy,cubic,4.274,4.274,4.274,90.0,90.0,90.0,15.613,1.02,metal
Os,Er,cubic,4.231,4.231,4.231,90.0,90.0,90.0,15.148,1.014,metal
Os,Eu,cubic,4.272,4.272,4.272,90.0,90.0,90.0,15.591,1.025,metal
Os,Fe,cubic,3.817,3.817,3.817,90.0,90.0,90.0,11.12,1.844,metal
Os,Ga,cubic,3.808,3.808,3.808,90.0,90.0,90.0,11.048,0.975,metal
Os,Gd,cubic,4.322,4.322,4.322,90.0,90.0,90.0,16.143,1.024,metal
Os,Ge,cubic,3.766,3.766,3.766,90.0,90.0,90.0,10.679,0.832,metal
Os,Hf,cubic,4.062,4.062,4.062,90.0,90.0,90.0,13.402999999999999,0.834,metal
Os,Hg,cubic,4.152,4.152,4.152,90.0,90.0,90.0,14.318,0.935,metal
Os,Ho,cubic,4.252,4.252,4.252,90.0,90.0,90.0,15.37,1.016,metal
Os,In,cubic,4.096,4.096,4.096,90.0,90.0,90.0,13.745999999999999,1.01,metal
Os,Ir,cubic,3.919,3.919,3.919,90.0,90.0,90.0,12.036,0.874,metal
Os,K,cubic,4.312,4.312,4.312,90.0,90.0,90.0,16.038,1.416,metal
Os,La,cubic,4.473,4.473,4.473,90.0,90.0,90.0,17.899,1.078,metal
Os,Li,orthorhombic,5.131,5.457,6.522,90.0,90.0,90.0,9.131,0.052,metal
Os,Lu,cubic,4.165,4.165,4.165,90.0,90.0,90.0,14.454,1.008,metal
Os,Mg,cubic,3.698,3.698,3.698,90.0,90.0,90.0,10.116,0.285,metal
Os,Mo,cubic,3.922,3.922,3.922,90.0,90.0,90.0,12.07,0.687,metal
Os,Na,cubic,3.834,3.834,3.834,90.0,90.0,90.0,11.269,0.572,metal
Os,Nb,cubic,4.001,4.001,4.001,90.0,90.0,90.0,12.809000000000001,0.686,metal
Os,Nd,cubic,4.438,4.438,4.438,90.0,90.0,90.0,17.487000000000002,1.049,metal
Os,Ni,cubic,3.696,3.696,3.696,90.0,90.0,90.0,10.101,1.118,metal
Os,Np,cubic,4.301,4.301,4.301,90.0,90.0,90.0,15.909,-0.326,metal
Os,Os,cubic,3.898,3.898,3.898,90.0,90.0,90.0,11.843,0.632,metal
Os,Pa,cubic,4.362,4.362,4.362,90.0,90.0,90.0,16.602,0.79,metal
Os,Pb,cubic,4.196,4.196,4.196,90.0,90.0,90.0,14.78,0.861,metal
Os,Pd,cubic,3.931,3.931,3.931,90.0,90.0,90.0,12.15,0.978,metal
Os,Pm,cubic,4.403,4.403,4.403,90.0,90.0,90.0,17.076,1.047,metal
Os,Pr,cubic,4.472,4.472,4.472,90.0,90.0,90.0,17.885,1.067,metal
Os,Pt,cubic,3.975,3.975,3.975,90.0,90.0,90.0,12.557,0.958,metal
Os,Rb,cubic,4.297,4.297,4.297,90.0,90.0,90.0,15.87,0.952,metal
Os,Re,cubic,3.9,3.9,3.9,90.0,90.0,90.0,11.862,0.652,metal
Os,Rh,cubic,3.899,3.899,3.899,90.0,90.0,90.0,11.854000000000001,0.908,metal
Os,Ru,cubic,3.883,3.883,3.883,90.0,90.0,90.0,11.707,0.628,metal
Os,Sb,cubic,4.041,4.041,4.041,90.0,90.0,90.0,13.202,0.758,metal
Os,Sc,cubic,4.002,4.002,4.002,90.0,90.0,90.0,12.821,1.003,metal
Os,Si,cubic,3.611,3.611,3.611,90.0,90.0,90.0,9.418,0.812,metal
Os,Sm,cubic,4.381,4.381,4.381,90.0,90.0,90.0,16.82,1.036,metal
Os,Sn,cubic,4.024,4.024,4.024,90.0,90.0,90.0,13.036,0.833,metal
Os,Sr,cubic,4.413,4.413,4.413,90.0,90.0,90.0,17.19,1.229,metal
Os,Ta,cubic,3.978,3.978,3.978,90.0,90.0,90.0,12.59,0.669,metal
Os,Tb,cubic,4.296,4.296,4.296,90.0,90.0,90.0,15.857999999999999,1.022,metal
Os,Tc,cubic,3.89,3.89,3.89,90.0,90.0,90.0,11.774000000000001,0.646,metal
Os,Te,cubic,4.134,4.134,4.134,90.0,90.0,90.0,14.126,0.793,metal
Os,Th,cubic,4.538,4.538,4.538,90.0,90.0,90.0,18.69,0.902,metal
Os,Ti,cubic,3.855,3.855,3.855,90.0,90.0,90.0,11.456,0.817,metal
Os,Tl,cubic,4.201,4.201,4.201,90.0,90.0,90.0,14.823,0.956,metal
Os,Tm,cubic,4.207,4.207,4.207,90.0,90.0,90.0,14.888,1.01,metal
Os,U,cubic,4.306,4.306,4.306,90.0,90.0,90.0,15.963,0.958,metal
Os,V,cubic,3.794,3.794,3.794,90.0,90.0,90.0,10.921,0.978,metal
Os,W,cubic,3.926,3.926,3.926,90.0,90.0,90.0,12.104000000000001,0.656,metal
Os,Y,cubic,4.282,4.282,4.282,90.0,90.0,90.0,15.7,1.011,metal
Os,Yb,cubic,4.125,4.125,4.125,90.0,90.0,90.0,14.04,1.213,metal
Os,Zn,cubic,3.809,3.809,3.809,90.0,90.0,90.0,11.056,0.987,metal
Os,Zr,cubic,4.117,4.117,4.117,90.0,90.0,90.0,13.953,0.838,metal
Pa,Ac,cubic,4.678,4.678,4.678,90.0,90.0,90.0,20.472,0.392,metal
Pa,Ag,orthorhombic,5.835,6.235,7.516,90.0,90.0,90.0,13.672,0.0,insulator
Pa,Al,orthorhombic,5.383,5.388,7.551,90.0,90.0,90.0,10.95,0.4,metal
Pa,As,cubic,4.053,4.053,4.053,90.0,90.0,90.0,13.312000000000001,0.418,metal
Pa,Au,orthorhombic,6.417,6.963,7.271,90.0,90.0,90.0,16.244,0.0,insulator
Pa,Be,orthorhombic,5.085,5.168,7.297,90.0,90.0,90.0,9.587,0.2,insulator
Pa,Cd,orthorhombic,5.684,6.127,8.178,90.0,90.0,90.0,14.24,0.2,insulator
Pa,Cr,cubic,3.891,3.891,3.891,90.0,90.0,90.0,11.777999999999999,1.0,metal
Pa,Cu,orthorhombic,5.311,5.98,7.435,90.0,90.0,90.0,11.809000000000001,0.0,insulator
Pa,Dy,cubic,4.279,4.279,4.279,90.0,90.0,90.0,15.67,0.391,metal
Pa,Eu,orthorhombic,5.734,5.957,9.356,90.0,90.0,90.0,15.978,0.2,insulator
Pa,Ga,rhombohedral,5.5,5.5,5.5,60.4,60.4,60.4,11.866,0.4,metal
Pa,Gd,cubic,4.328,4.328,4.328,90.0,90.0,90.0,16.219,0.394,metal
Pa,Hf,cubic,4.095,4.095,4.095,90.0,90.0,90.0,13.735,0.463,metal
Pa,Hg,orthorhombic,5.699,6.204,8.868,90.0,90.0,90.0,15.677,0.2,insulator
Pa,Ho,cubic,4.256,4.256,4.256,90.0,90.0,90.0,15.421,0.389,metal
Pa,Ir,cubic,3.997,3.997,3.997,90.0,90.0,90.0,12.776,0.335,metal
Pa,La,cubic,4.519,4.519,4.519,90.0,90.0,90.0,18.457,0.4,metal
Pa,Li,orthorhombic,5.195,5.751,7.383,90.0,90.0,90.0,11.029000000000002,0.0,insulator
Pa,Lu,cubic,4.167,4.167,4.167,90.0,90.0,90.0,14.472000000000001,0.383,metal
Pa,Mg,cubic,3.806,3.806,3.806,90.0,90.0,90.0,11.029000000000002,0.2,metal
Pa,Mn,cubic,3.916,3.916,3.916,90.0,90.0,90.0,12.005999999999998,1.2,metal
Pa,Na,orthorhombic,5.442,5.714,8.898,90.0,90.0,90.0,13.835999999999999,0.0,insulator
Pa,Nb,cubic,4.064,4.064,4.064,90.0,90.0,90.0,13.421,0.479,metal
Pa,Ni,cubic,3.8,3.8,3.8,90.0,90.0,90.0,10.975999999999999,0.126,metal
Pa,Os,cubic,3.977,3.977,3.977,90.0,90.0,90.0,12.579,0.291,metal
Pa,Pb,orthorhombic,5.806,6.046,9.891,90.0,90.0,90.0,17.36,0.2,insulator
Pa,Pd,cubic,4.007,4.007,4.007,90.0,90.0,90.0,12.866,0.315,metal
Pa,Pm,cubic,4.422,4.422,4.422,90.0,90.0,90.0,17.294,0.398,metal
Pa,Pr,cubic,4.499,4.499,4.499,90.0,90.0,90.0,18.213,0.398,metal
Pa,Pt,cubic,4.061,4.061,4.061,90.0,90.0,90.0,13.395,0.358,metal
Pa,Re,cubic,3.975,3.975,3.975,90.0,90.0,90.0,12.557,0.284,metal
Pa,Rh,cubic,3.961,3.961,3.961,90.0,90.0,90.0,12.432,0.295,metal
Pa,Ru,cubic,3.94,3.94,3.94,90.0,90.0,90.0,12.23,0.239,metal
Pa,Sb,cubic,4.26,4.26,4.26,90.0,90.0,90.0,15.457,0.481,metal
